XTY's ResNet18 starts training!

epoches=200
batch_size=128
weight_decay=0.0

[epoch: 45, 351/391] Loss: 0.063 | Accuracy: 97.763%

Epoch:  46 | @lr=0.100 @momentum=0.9
[epoch: 46,   1/391] Loss: 0.042 | Accuracy: 97.656%
[epoch: 46,  51/391] Loss: 0.058 | Accuracy: 97.809%
[epoch: 46, 101/391] Loss: 0.056 | Accuracy: 97.997%
[epoch: 46, 151/391] Loss: 0.059 | Accuracy: 97.863%
[epoch: 46, 201/391] Loss: 0.061 | Accuracy: 97.843%
[epoch: 46, 251/391] Loss: 0.060 | Accuracy: 97.877%
[epoch: 46, 301/391] Loss: 0.060 | Accuracy: 97.820%
[epoch: 46, 351/391] Loss: 0.062 | Accuracy: 97.756%

Epoch:  47 | @lr=0.100 @momentum=0.9
[epoch: 47,   1/391] Loss: 0.036 | Accuracy: 98.438%
[epoch: 47,  51/391] Loss: 0.058 | Accuracy: 98.070%
[epoch: 47, 101/391] Loss: 0.055 | Accuracy: 98.182%
[epoch: 47, 151/391] Loss: 0.054 | Accuracy: 98.179%
[epoch: 47, 201/391] Loss: 0.055 | Accuracy: 98.111%
[epoch: 47, 251/391] Loss: 0.057 | Accuracy: 97.986%
[epoch: 47, 301/391] Loss: 0.058 | Accuracy: 97.929%
[epoch: 47, 351/391] Loss: 0.058 | Accuracy: 97.937%

Epoch:  48 | @lr=0.100 @momentum=0.9
[epoch: 48,   1/391] Loss: 0.044 | Accuracy: 99.219%
[epoch: 48,  51/391] Loss: 0.048 | Accuracy: 98.254%
[epoch: 48, 101/391] Loss: 0.053 | Accuracy: 98.151%
[epoch: 48, 151/391] Loss: 0.052 | Accuracy: 98.210%
[epoch: 48, 201/391] Loss: 0.054 | Accuracy: 98.111%
[epoch: 48, 251/391] Loss: 0.053 | Accuracy: 98.101%
[epoch: 48, 301/391] Loss: 0.053 | Accuracy: 98.087%
[epoch: 48, 351/391] Loss: 0.053 | Accuracy: 98.064%

Epoch:  49 | @lr=0.100 @momentum=0.9
[epoch: 49,   1/391] Loss: 0.052 | Accuracy: 98.438%
[epoch: 49,  51/391] Loss: 0.043 | Accuracy: 98.376%
[epoch: 49, 101/391] Loss: 0.044 | Accuracy: 98.399%
[epoch: 49, 151/391] Loss: 0.048 | Accuracy: 98.293%
[epoch: 49, 201/391] Loss: 0.046 | Accuracy: 98.344%
[epoch: 49, 251/391] Loss: 0.047 | Accuracy: 98.329%
[epoch: 49, 301/391] Loss: 0.049 | Accuracy: 98.277%
[epoch: 49, 351/391] Loss: 0.050 | Accuracy: 98.248%

Epoch:  50 | @lr=0.100 @momentum=0.9
[epoch: 50,   1/391] Loss: 0.006 | Accuracy: 100.000%
[epoch: 50,  51/391] Loss: 0.036 | Accuracy: 98.912%
[epoch: 50, 101/391] Loss: 0.041 | Accuracy: 98.623%
[epoch: 50, 151/391] Loss: 0.044 | Accuracy: 98.515%
[epoch: 50, 201/391] Loss: 0.043 | Accuracy: 98.558%
[epoch: 50, 251/391] Loss: 0.043 | Accuracy: 98.528%
[epoch: 50, 301/391] Loss: 0.043 | Accuracy: 98.502%
[epoch: 50, 351/391] Loss: 0.044 | Accuracy: 98.471%

Epoch:  51 | @lr=0.100 @momentum=0.9
[epoch: 51,   1/391] Loss: 0.025 | Accuracy: 99.219%
[epoch: 51,  51/391] Loss: 0.044 | Accuracy: 98.545%
[epoch: 51, 101/391] Loss: 0.045 | Accuracy: 98.476%
[epoch: 51, 151/391] Loss: 0.047 | Accuracy: 98.344%
[epoch: 51, 201/391] Loss: 0.046 | Accuracy: 98.336%
[epoch: 51, 251/391] Loss: 0.046 | Accuracy: 98.366%
[epoch: 51, 301/391] Loss: 0.046 | Accuracy: 98.362%
[epoch: 51, 351/391] Loss: 0.046 | Accuracy: 98.346%

Epoch:  52 | @lr=0.100 @momentum=0.9
[epoch: 52,   1/391] Loss: 0.033 | Accuracy: 99.219%
[epoch: 52,  51/391] Loss: 0.043 | Accuracy: 98.407%
[epoch: 52, 101/391] Loss: 0.044 | Accuracy: 98.476%
[epoch: 52, 151/391] Loss: 0.042 | Accuracy: 98.577%
[epoch: 52, 201/391] Loss: 0.041 | Accuracy: 98.566%
[epoch: 52, 251/391] Loss: 0.043 | Accuracy: 98.484%
[epoch: 52, 301/391] Loss: 0.044 | Accuracy: 98.471%
[epoch: 52, 351/391] Loss: 0.045 | Accuracy: 98.435%

Epoch:  53 | @lr=0.100 @momentum=0.9
[epoch: 53,   1/391] Loss: 0.021 | Accuracy: 99.219%
[epoch: 53,  51/391] Loss: 0.033 | Accuracy: 99.020%
[epoch: 53, 101/391] Loss: 0.034 | Accuracy: 98.909%
[epoch: 53, 151/391] Loss: 0.034 | Accuracy: 98.763%
[epoch: 53, 201/391] Loss: 0.036 | Accuracy: 98.671%
[epoch: 53, 251/391] Loss: 0.039 | Accuracy: 98.624%
[epoch: 53, 301/391] Loss: 0.039 | Accuracy: 98.627%
[epoch: 53, 351/391] Loss: 0.039 | Accuracy: 98.649%

Epoch:  54 | @lr=0.100 @momentum=0.9
[epoch: 54,   1/391] Loss: 0.045 | Accuracy: 97.656%
[epoch: 54,  51/391] Loss: 0.038 | Accuracy: 98.652%
[epoch: 54, 101/391] Loss: 0.041 | Accuracy: 98.569%
[epoch: 54, 151/391] Loss: 0.039 | Accuracy: 98.588%
[epoch: 54, 201/391] Loss: 0.042 | Accuracy: 98.480%
[epoch: 54, 251/391] Loss: 0.043 | Accuracy: 98.472%
[epoch: 54, 301/391] Loss: 0.043 | Accuracy: 98.471%
[epoch: 54, 351/391] Loss: 0.042 | Accuracy: 98.524%

Epoch:  55 | @lr=0.100 @momentum=0.9
[epoch: 55,   1/391] Loss: 0.059 | Accuracy: 96.875%
[epoch: 55,  51/391] Loss: 0.036 | Accuracy: 98.729%
[epoch: 55, 101/391] Loss: 0.035 | Accuracy: 98.762%
[epoch: 55, 151/391] Loss: 0.034 | Accuracy: 98.743%
[epoch: 55, 201/391] Loss: 0.034 | Accuracy: 98.772%
[epoch: 55, 251/391] Loss: 0.033 | Accuracy: 98.808%
[epoch: 55, 301/391] Loss: 0.034 | Accuracy: 98.770%
[epoch: 55, 351/391] Loss: 0.035 | Accuracy: 98.749%

Epoch:  56 | @lr=0.100 @momentum=0.9
[epoch: 56,   1/391] Loss: 0.021 | Accuracy: 98.438%
[epoch: 56,  51/391] Loss: 0.035 | Accuracy: 98.713%
[epoch: 56, 101/391] Loss: 0.035 | Accuracy: 98.817%
[epoch: 56, 151/391] Loss: 0.037 | Accuracy: 98.784%
[epoch: 56, 201/391] Loss: 0.039 | Accuracy: 98.686%
[epoch: 56, 251/391] Loss: 0.040 | Accuracy: 98.627%
[epoch: 56, 301/391] Loss: 0.040 | Accuracy: 98.643%
[epoch: 56, 351/391] Loss: 0.040 | Accuracy: 98.613%

Epoch:  57 | @lr=0.100 @momentum=0.9
[epoch: 57,   1/391] Loss: 0.043 | Accuracy: 97.656%
[epoch: 57,  51/391] Loss: 0.039 | Accuracy: 98.713%
[epoch: 57, 101/391] Loss: 0.036 | Accuracy: 98.755%
[epoch: 57, 151/391] Loss: 0.036 | Accuracy: 98.763%
[epoch: 57, 201/391] Loss: 0.035 | Accuracy: 98.795%
[epoch: 57, 251/391] Loss: 0.036 | Accuracy: 98.783%
[epoch: 57, 301/391] Loss: 0.036 | Accuracy: 98.788%
[epoch: 57, 351/391] Loss: 0.036 | Accuracy: 98.774%

Epoch:  58 | @lr=0.100 @momentum=0.9
[epoch: 58,   1/391] Loss: 0.004 | Accuracy: 100.000%
[epoch: 58,  51/391] Loss: 0.028 | Accuracy: 98.943%
[epoch: 58, 101/391] Loss: 0.029 | Accuracy: 98.963%
[epoch: 58, 151/391] Loss: 0.029 | Accuracy: 99.007%
[epoch: 58, 201/391] Loss: 0.031 | Accuracy: 98.939%
[epoch: 58, 251/391] Loss: 0.032 | Accuracy: 98.907%
[epoch: 58, 301/391] Loss: 0.031 | Accuracy: 98.933%
[epoch: 58, 351/391] Loss: 0.032 | Accuracy: 98.920%

Epoch:  59 | @lr=0.100 @momentum=0.9
[epoch: 59,   1/391] Loss: 0.027 | Accuracy: 98.438%
[epoch: 59,  51/391] Loss: 0.031 | Accuracy: 98.974%
[epoch: 59, 101/391] Loss: 0.032 | Accuracy: 98.940%
[epoch: 59, 151/391] Loss: 0.032 | Accuracy: 98.913%
[epoch: 59, 201/391] Loss: 0.033 | Accuracy: 98.904%
[epoch: 59, 251/391] Loss: 0.033 | Accuracy: 98.929%
[epoch: 59, 301/391] Loss: 0.033 | Accuracy: 98.910%
[epoch: 59, 351/391] Loss: 0.033 | Accuracy: 98.889%

Epoch:  60 | @lr=0.100 @momentum=0.9
[epoch: 60,   1/391] Loss: 0.070 | Accuracy: 97.656%
[epoch: 60,  51/391] Loss: 0.033 | Accuracy: 98.866%
[epoch: 60, 101/391] Loss: 0.034 | Accuracy: 98.824%
[epoch: 60, 151/391] Loss: 0.033 | Accuracy: 98.826%
[epoch: 60, 201/391] Loss: 0.033 | Accuracy: 98.850%
[epoch: 60, 251/391] Loss: 0.031 | Accuracy: 98.898%
[epoch: 60, 301/391] Loss: 0.031 | Accuracy: 98.923%
[epoch: 60, 351/391] Loss: 0.031 | Accuracy: 98.905%

Epoch:  61 | @lr=0.100 @momentum=0.9
[epoch: 61,   1/391] Loss: 0.104 | Accuracy: 96.094%
[epoch: 61,  51/391] Loss: 0.038 | Accuracy: 98.729%
[epoch: 61, 101/391] Loss: 0.035 | Accuracy: 98.855%
[epoch: 61, 151/391] Loss: 0.032 | Accuracy: 98.919%
[epoch: 61, 201/391] Loss: 0.033 | Accuracy: 98.896%
[epoch: 61, 251/391] Loss: 0.034 | Accuracy: 98.876%
[epoch: 61, 301/391] Loss: 0.033 | Accuracy: 98.874%
[epoch: 61, 351/391] Loss: 0.033 | Accuracy: 98.847%

Epoch:  62 | @lr=0.100 @momentum=0.9
[epoch: 62,   1/391] Loss: 0.014 | Accuracy: 100.000%
[epoch: 62,  51/391] Loss: 0.026 | Accuracy: 99.004%
[epoch: 62, 101/391] Loss: 0.027 | Accuracy: 98.979%
[epoch: 62, 151/391] Loss: 0.032 | Accuracy: 98.820%
[epoch: 62, 201/391] Loss: 0.032 | Accuracy: 98.846%
[epoch: 62, 251/391] Loss: 0.030 | Accuracy: 98.889%
[epoch: 62, 301/391] Loss: 0.031 | Accuracy: 98.876%
[epoch: 62, 351/391] Loss: 0.032 | Accuracy: 98.856%

Epoch:  63 | @lr=0.100 @momentum=0.9
[epoch: 63,   1/391] Loss: 0.002 | Accuracy: 100.000%
[epoch: 63,  51/391] Loss: 0.030 | Accuracy: 98.912%
[epoch: 63, 101/391] Loss: 0.029 | Accuracy: 99.033%
[epoch: 63, 151/391] Loss: 0.030 | Accuracy: 98.986%
[epoch: 63, 201/391] Loss: 0.030 | Accuracy: 98.989%
[epoch: 63, 251/391] Loss: 0.029 | Accuracy: 99.016%
[epoch: 63, 301/391] Loss: 0.029 | Accuracy: 98.985%
[epoch: 63, 351/391] Loss: 0.029 | Accuracy: 98.976%

Epoch:  64 | @lr=0.100 @momentum=0.9
[epoch: 64,   1/391] Loss: 0.016 | Accuracy: 99.219%
[epoch: 64,  51/391] Loss: 0.029 | Accuracy: 98.989%
[epoch: 64, 101/391] Loss: 0.025 | Accuracy: 99.141%
[epoch: 64, 151/391] Loss: 0.026 | Accuracy: 99.064%
[epoch: 64, 201/391] Loss: 0.027 | Accuracy: 99.048%
[epoch: 64, 251/391] Loss: 0.026 | Accuracy: 99.085%
[epoch: 64, 301/391] Loss: 0.027 | Accuracy: 99.053%
[epoch: 64, 351/391] Loss: 0.027 | Accuracy: 99.072%

Epoch:  65 | @lr=0.100 @momentum=0.9
[epoch: 65,   1/391] Loss: 0.027 | Accuracy: 98.438%
[epoch: 65,  51/391] Loss: 0.027 | Accuracy: 98.989%
[epoch: 65, 101/391] Loss: 0.029 | Accuracy: 98.979%
[epoch: 65, 151/391] Loss: 0.031 | Accuracy: 98.893%
[epoch: 65, 201/391] Loss: 0.030 | Accuracy: 98.931%
[epoch: 65, 251/391] Loss: 0.030 | Accuracy: 98.945%
[epoch: 65, 301/391] Loss: 0.029 | Accuracy: 98.990%
[epoch: 65, 351/391] Loss: 0.029 | Accuracy: 99.010%

Epoch:  66 | @lr=0.100 @momentum=0.9
[epoch: 66,   1/391] Loss: 0.055 | Accuracy: 99.219%
[epoch: 66,  51/391] Loss: 0.022 | Accuracy: 99.280%
[epoch: 66, 101/391] Loss: 0.023 | Accuracy: 99.180%
[epoch: 66, 151/391] Loss: 0.026 | Accuracy: 99.084%
[epoch: 66, 201/391] Loss: 0.026 | Accuracy: 99.079%
[epoch: 66, 251/391] Loss: 0.027 | Accuracy: 99.051%
[epoch: 66, 301/391] Loss: 0.027 | Accuracy: 99.037%
[epoch: 66, 351/391] Loss: 0.026 | Accuracy: 99.065%

Epoch:  67 | @lr=0.100 @momentum=0.9
[epoch: 67,   1/391] Loss: 0.038 | Accuracy: 98.438%
[epoch: 67,  51/391] Loss: 0.020 | Accuracy: 99.418%
[epoch: 67, 101/391] Loss: 0.022 | Accuracy: 99.327%
[epoch: 67, 151/391] Loss: 0.022 | Accuracy: 99.281%
[epoch: 67, 201/391] Loss: 0.021 | Accuracy: 99.324%
[epoch: 67, 251/391] Loss: 0.022 | Accuracy: 99.272%
[epoch: 67, 301/391] Loss: 0.022 | Accuracy: 99.263%
[epoch: 67, 351/391] Loss: 0.023 | Accuracy: 99.245%

Epoch:  68 | @lr=0.100 @momentum=0.9
[epoch: 68,   1/391] Loss: 0.007 | Accuracy: 100.000%
[epoch: 68,  51/391] Loss: 0.021 | Accuracy: 99.326%
[epoch: 68, 101/391] Loss: 0.024 | Accuracy: 99.188%
[epoch: 68, 151/391] Loss: 0.025 | Accuracy: 99.136%
[epoch: 68, 201/391] Loss: 0.025 | Accuracy: 99.149%
[epoch: 68, 251/391] Loss: 0.023 | Accuracy: 99.191%
[epoch: 68, 301/391] Loss: 0.023 | Accuracy: 99.190%
[epoch: 68, 351/391] Loss: 0.023 | Accuracy: 99.183%

Epoch:  69 | @lr=0.100 @momentum=0.9
[epoch: 69,   1/391] Loss: 0.029 | Accuracy: 99.219%
[epoch: 69,  51/391] Loss: 0.020 | Accuracy: 99.387%
[epoch: 69, 101/391] Loss: 0.021 | Accuracy: 99.319%
[epoch: 69, 151/391] Loss: 0.022 | Accuracy: 99.270%
[epoch: 69, 201/391] Loss: 0.023 | Accuracy: 99.199%
[epoch: 69, 251/391] Loss: 0.024 | Accuracy: 99.156%
[epoch: 69, 301/391] Loss: 0.024 | Accuracy: 99.167%
[epoch: 69, 351/391] Loss: 0.024 | Accuracy: 99.145%

Epoch:  70 | @lr=0.100 @momentum=0.9
[epoch: 70,   1/391] Loss: 0.009 | Accuracy: 100.000%
[epoch: 70,  51/391] Loss: 0.021 | Accuracy: 99.311%
[epoch: 70, 101/391] Loss: 0.020 | Accuracy: 99.343%
[epoch: 70, 151/391] Loss: 0.022 | Accuracy: 99.260%
[epoch: 70, 201/391] Loss: 0.023 | Accuracy: 99.238%
[epoch: 70, 251/391] Loss: 0.024 | Accuracy: 99.185%
[epoch: 70, 301/391] Loss: 0.025 | Accuracy: 99.151%
[epoch: 70, 351/391] Loss: 0.025 | Accuracy: 99.123%

Epoch:  71 | @lr=0.100 @momentum=0.9
[epoch: 71,   1/391] Loss: 0.008 | Accuracy: 100.000%
[epoch: 71,  51/391] Loss: 0.026 | Accuracy: 99.112%
[epoch: 71, 101/391] Loss: 0.021 | Accuracy: 99.288%
[epoch: 71, 151/391] Loss: 0.021 | Accuracy: 99.327%
[epoch: 71, 201/391] Loss: 0.021 | Accuracy: 99.308%
[epoch: 71, 251/391] Loss: 0.021 | Accuracy: 99.309%
[epoch: 71, 301/391] Loss: 0.021 | Accuracy: 99.291%
[epoch: 71, 351/391] Loss: 0.021 | Accuracy: 99.294%

Epoch:  72 | @lr=0.100 @momentum=0.9
[epoch: 72,   1/391] Loss: 0.004 | Accuracy: 100.000%
[epoch: 72,  51/391] Loss: 0.019 | Accuracy: 99.341%
[epoch: 72, 101/391] Loss: 0.018 | Accuracy: 99.435%
[epoch: 72, 151/391] Loss: 0.018 | Accuracy: 99.374%
[epoch: 72, 201/391] Loss: 0.018 | Accuracy: 99.378%
[epoch: 72, 251/391] Loss: 0.019 | Accuracy: 99.337%
[epoch: 72, 301/391] Loss: 0.020 | Accuracy: 99.278%
[epoch: 72, 351/391] Loss: 0.020 | Accuracy: 99.286%

Epoch:  73 | @lr=0.100 @momentum=0.9
[epoch: 73,   1/391] Loss: 0.007 | Accuracy: 100.000%
[epoch: 73,  51/391] Loss: 0.017 | Accuracy: 99.418%
[epoch: 73, 101/391] Loss: 0.018 | Accuracy: 99.428%
[epoch: 73, 151/391] Loss: 0.018 | Accuracy: 99.426%
[epoch: 73, 201/391] Loss: 0.020 | Accuracy: 99.328%
[epoch: 73, 251/391] Loss: 0.021 | Accuracy: 99.300%
[epoch: 73, 301/391] Loss: 0.021 | Accuracy: 99.278%
[epoch: 73, 351/391] Loss: 0.022 | Accuracy: 99.265%

Epoch:  74 | @lr=0.100 @momentum=0.9
[epoch: 74,   1/391] Loss: 0.043 | Accuracy: 98.438%
[epoch: 74,  51/391] Loss: 0.024 | Accuracy: 99.127%
[epoch: 74, 101/391] Loss: 0.021 | Accuracy: 99.257%
[epoch: 74, 151/391] Loss: 0.021 | Accuracy: 99.245%
[epoch: 74, 201/391] Loss: 0.020 | Accuracy: 99.281%
[epoch: 74, 251/391] Loss: 0.021 | Accuracy: 99.287%
[epoch: 74, 301/391] Loss: 0.022 | Accuracy: 99.271%
[epoch: 74, 351/391] Loss: 0.022 | Accuracy: 99.257%

Epoch:  75 | @lr=0.100 @momentum=0.9
[epoch: 75,   1/391] Loss: 0.003 | Accuracy: 100.000%
[epoch: 75,  51/391] Loss: 0.020 | Accuracy: 99.403%
[epoch: 75, 101/391] Loss: 0.019 | Accuracy: 99.358%
[epoch: 75, 151/391] Loss: 0.018 | Accuracy: 99.395%
[epoch: 75, 201/391] Loss: 0.017 | Accuracy: 99.429%
[epoch: 75, 251/391] Loss: 0.017 | Accuracy: 99.415%
[epoch: 75, 301/391] Loss: 0.017 | Accuracy: 99.432%
[epoch: 75, 351/391] Loss: 0.017 | Accuracy: 99.401%

Epoch:  76 | @lr=0.100 @momentum=0.9
[epoch: 76,   1/391] Loss: 0.023 | Accuracy: 99.219%
[epoch: 76,  51/391] Loss: 0.016 | Accuracy: 99.540%
[epoch: 76, 101/391] Loss: 0.015 | Accuracy: 99.582%
[epoch: 76, 151/391] Loss: 0.015 | Accuracy: 99.529%
[epoch: 76, 201/391] Loss: 0.017 | Accuracy: 99.471%
[epoch: 76, 251/391] Loss: 0.018 | Accuracy: 99.406%
[epoch: 76, 301/391] Loss: 0.018 | Accuracy: 99.403%
[epoch: 76, 351/391] Loss: 0.018 | Accuracy: 99.383%

Epoch:  77 | @lr=0.100 @momentum=0.9
[epoch: 77,   1/391] Loss: 0.016 | Accuracy: 99.219%
[epoch: 77,  51/391] Loss: 0.019 | Accuracy: 99.387%
[epoch: 77, 101/391] Loss: 0.018 | Accuracy: 99.412%
[epoch: 77, 151/391] Loss: 0.016 | Accuracy: 99.493%
[epoch: 77, 201/391] Loss: 0.015 | Accuracy: 99.510%
[epoch: 77, 251/391] Loss: 0.017 | Accuracy: 99.455%
[epoch: 77, 301/391] Loss: 0.017 | Accuracy: 99.437%
[epoch: 77, 351/391] Loss: 0.018 | Accuracy: 99.426%

Epoch:  78 | @lr=0.100 @momentum=0.9
[epoch: 78,   1/391] Loss: 0.021 | Accuracy: 99.219%
[epoch: 78,  51/391] Loss: 0.015 | Accuracy: 99.326%
[epoch: 78, 101/391] Loss: 0.019 | Accuracy: 99.265%
[epoch: 78, 151/391] Loss: 0.018 | Accuracy: 99.302%
[epoch: 78, 201/391] Loss: 0.019 | Accuracy: 99.289%
[epoch: 78, 251/391] Loss: 0.019 | Accuracy: 99.290%
[epoch: 78, 301/391] Loss: 0.021 | Accuracy: 99.242%
[epoch: 78, 351/391] Loss: 0.021 | Accuracy: 99.239%

Epoch:  79 | @lr=0.100 @momentum=0.9
[epoch: 79,   1/391] Loss: 0.037 | Accuracy: 98.438%
[epoch: 79,  51/391] Loss: 0.021 | Accuracy: 99.280%
[epoch: 79, 101/391] Loss: 0.022 | Accuracy: 99.234%
[epoch: 79, 151/391] Loss: 0.022 | Accuracy: 99.234%
[epoch: 79, 201/391] Loss: 0.023 | Accuracy: 99.227%
[epoch: 79, 251/391] Loss: 0.022 | Accuracy: 99.241%
[epoch: 79, 301/391] Loss: 0.021 | Accuracy: 99.281%
[epoch: 79, 351/391] Loss: 0.021 | Accuracy: 99.274%

Epoch:  80 | @lr=0.100 @momentum=0.9
[epoch: 80,   1/391] Loss: 0.004 | Accuracy: 100.000%
[epoch: 80,  51/391] Loss: 0.015 | Accuracy: 99.494%
[epoch: 80, 101/391] Loss: 0.019 | Accuracy: 99.373%
[epoch: 80, 151/391] Loss: 0.020 | Accuracy: 99.358%
[epoch: 80, 201/391] Loss: 0.019 | Accuracy: 99.363%
[epoch: 80, 251/391] Loss: 0.019 | Accuracy: 99.377%
[epoch: 80, 301/391] Loss: 0.019 | Accuracy: 99.372%
[epoch: 80, 351/391] Loss: 0.019 | Accuracy: 99.359%

Epoch:  81 | @lr=0.100 @momentum=0.9
[epoch: 81,   1/391] Loss: 0.023 | Accuracy: 99.219%
[epoch: 81,  51/391] Loss: 0.015 | Accuracy: 99.387%
[epoch: 81, 101/391] Loss: 0.016 | Accuracy: 99.366%
[epoch: 81, 151/391] Loss: 0.017 | Accuracy: 99.353%
[epoch: 81, 201/391] Loss: 0.017 | Accuracy: 99.363%
[epoch: 81, 251/391] Loss: 0.017 | Accuracy: 99.396%
[epoch: 81, 301/391] Loss: 0.018 | Accuracy: 99.390%
[epoch: 81, 351/391] Loss: 0.019 | Accuracy: 99.370%

Epoch:  82 | @lr=0.100 @momentum=0.9
[epoch: 82,   1/391] Loss: 0.001 | Accuracy: 100.000%
[epoch: 82,  51/391] Loss: 0.013 | Accuracy: 99.571%
[epoch: 82, 101/391] Loss: 0.014 | Accuracy: 99.544%
[epoch: 82, 151/391] Loss: 0.016 | Accuracy: 99.503%
[epoch: 82, 201/391] Loss: 0.016 | Accuracy: 99.499%
[epoch: 82, 251/391] Loss: 0.017 | Accuracy: 99.452%
[epoch: 82, 301/391] Loss: 0.017 | Accuracy: 99.442%
[epoch: 82, 351/391] Loss: 0.016 | Accuracy: 99.452%

Epoch:  83 | @lr=0.100 @momentum=0.9
[epoch: 83,   1/391] Loss: 0.003 | Accuracy: 100.000%
[epoch: 83,  51/391] Loss: 0.013 | Accuracy: 99.525%
[epoch: 83, 101/391] Loss: 0.013 | Accuracy: 99.544%
[epoch: 83, 151/391] Loss: 0.013 | Accuracy: 99.550%
[epoch: 83, 201/391] Loss: 0.015 | Accuracy: 99.495%
[epoch: 83, 251/391] Loss: 0.015 | Accuracy: 99.499%
[epoch: 83, 301/391] Loss: 0.015 | Accuracy: 99.491%
[epoch: 83, 351/391] Loss: 0.016 | Accuracy: 99.466%

Epoch:  84 | @lr=0.100 @momentum=0.9
[epoch: 84,   1/391] Loss: 0.014 | Accuracy: 99.219%
[epoch: 84,  51/391] Loss: 0.016 | Accuracy: 99.464%
[epoch: 84, 101/391] Loss: 0.016 | Accuracy: 99.435%
[epoch: 84, 151/391] Loss: 0.017 | Accuracy: 99.395%
[epoch: 84, 201/391] Loss: 0.016 | Accuracy: 99.417%
[epoch: 84, 251/391] Loss: 0.016 | Accuracy: 99.427%
[epoch: 84, 301/391] Loss: 0.015 | Accuracy: 99.463%
[epoch: 84, 351/391] Loss: 0.016 | Accuracy: 99.437%

Epoch:  85 | @lr=0.100 @momentum=0.9
[epoch: 85,   1/391] Loss: 0.012 | Accuracy: 99.219%
[epoch: 85,  51/391] Loss: 0.018 | Accuracy: 99.326%
[epoch: 85, 101/391] Loss: 0.017 | Accuracy: 99.397%
[epoch: 85, 151/391] Loss: 0.017 | Accuracy: 99.467%
[epoch: 85, 201/391] Loss: 0.016 | Accuracy: 99.487%
[epoch: 85, 251/391] Loss: 0.016 | Accuracy: 99.496%
[epoch: 85, 301/391] Loss: 0.016 | Accuracy: 99.476%
[epoch: 85, 351/391] Loss: 0.017 | Accuracy: 99.448%

Epoch:  86 | @lr=0.100 @momentum=0.9
[epoch: 86,   1/391] Loss: 0.026 | Accuracy: 98.438%
[epoch: 86,  51/391] Loss: 0.014 | Accuracy: 99.556%
[epoch: 86, 101/391] Loss: 0.015 | Accuracy: 99.497%
[epoch: 86, 151/391] Loss: 0.014 | Accuracy: 99.488%
[epoch: 86, 201/391] Loss: 0.015 | Accuracy: 99.483%
[epoch: 86, 251/391] Loss: 0.015 | Accuracy: 99.502%
[epoch: 86, 301/391] Loss: 0.015 | Accuracy: 99.483%
[epoch: 86, 351/391] Loss: 0.015 | Accuracy: 99.493%

Epoch:  87 | @lr=0.100 @momentum=0.9
[epoch: 87,   1/391] Loss: 0.001 | Accuracy: 100.000%
[epoch: 87,  51/391] Loss: 0.011 | Accuracy: 99.540%
[epoch: 87, 101/391] Loss: 0.014 | Accuracy: 99.466%
[epoch: 87, 151/391] Loss: 0.013 | Accuracy: 99.514%
[epoch: 87, 201/391] Loss: 0.013 | Accuracy: 99.518%
[epoch: 87, 251/391] Loss: 0.013 | Accuracy: 99.511%
[epoch: 87, 301/391] Loss: 0.014 | Accuracy: 99.512%
[epoch: 87, 351/391] Loss: 0.013 | Accuracy: 99.519%

Epoch:  88 | @lr=0.100 @momentum=0.9
[epoch: 88,   1/391] Loss: 0.003 | Accuracy: 100.000%
[epoch: 88,  51/391] Loss: 0.014 | Accuracy: 99.556%
[epoch: 88, 101/391] Loss: 0.016 | Accuracy: 99.428%
[epoch: 88, 151/391] Loss: 0.017 | Accuracy: 99.369%
[epoch: 88, 201/391] Loss: 0.016 | Accuracy: 99.405%
[epoch: 88, 251/391] Loss: 0.015 | Accuracy: 99.452%
[epoch: 88, 301/391] Loss: 0.015 | Accuracy: 99.445%
[epoch: 88, 351/391] Loss: 0.016 | Accuracy: 99.424%

Epoch:  89 | @lr=0.100 @momentum=0.9
[epoch: 89,   1/391] Loss: 0.012 | Accuracy: 99.219%
[epoch: 89,  51/391] Loss: 0.015 | Accuracy: 99.433%
[epoch: 89, 101/391] Loss: 0.014 | Accuracy: 99.474%
[epoch: 89, 151/391] Loss: 0.013 | Accuracy: 99.545%
[epoch: 89, 201/391] Loss: 0.014 | Accuracy: 99.506%
[epoch: 89, 251/391] Loss: 0.014 | Accuracy: 99.508%
[epoch: 89, 301/391] Loss: 0.014 | Accuracy: 99.499%
[epoch: 89, 351/391] Loss: 0.015 | Accuracy: 99.497%

Epoch:  90 | @lr=0.100 @momentum=0.9
[epoch: 90,   1/391] Loss: 0.009 | Accuracy: 100.000%
[epoch: 90,  51/391] Loss: 0.017 | Accuracy: 99.479%
[epoch: 90, 101/391] Loss: 0.015 | Accuracy: 99.497%
[epoch: 90, 151/391] Loss: 0.015 | Accuracy: 99.488%
[epoch: 90, 201/391] Loss: 0.014 | Accuracy: 99.506%
[epoch: 90, 251/391] Loss: 0.013 | Accuracy: 99.524%
[epoch: 90, 301/391] Loss: 0.013 | Accuracy: 99.515%
[epoch: 90, 351/391] Loss: 0.013 | Accuracy: 99.528%

Epoch:  91 | @lr=0.100 @momentum=0.9
[epoch: 91,   1/391] Loss: 0.010 | Accuracy: 100.000%
[epoch: 91,  51/391] Loss: 0.015 | Accuracy: 99.479%
